ID,State,Region,Year,tax,T,c,K,E,mu,lam,D,Y,L,A,sigma,th1,pb,EL
503,2,Russia,2225,492.8870400001862,2.4775666265550846,125.64346779025816,41.36780202396834,0.0,1.0,0.00600337196150061,0.007085737975385589,17.27431401672228,0.10062141423770092,28.21751627482578,0.03410404439158181,0.00600337196150061,492.8870400001862,0.0
504,2,Russia,2235,474.54268800017684,2.4421374154955213,132.79504802828663,44.07376053918882,0.0,1.0,0.005555815805311401,0.006884103451694748,18.34629865766433,0.10117624627837277,29.29135301199824,0.03278163302953711,0.005555815805311401,474.54268800017684,0.0
505,2,Russia,2245,457.11555360016797,2.4113681001414546,140.04787252560655,46.83928092591869,0.0,1.0,0.005151753144543138,0.006711350713556596,19.443761908256015,0.10173413769358917,30.36480754392637,0.031556372762012896,0.005151753144543138,457.11555360016797,0.0
506,2,Russia,2255,228.55777680008399,2.3848000436072607,147.751097154208,49.669867365553166,0.0,1.0,0.002482848137469511,0.006563951778970383,20.568163377426888,0.1022951053529105,31.43903560032547,0.03041670636740319,0.002482848137469511,228.55777680008399,0.0
507,2,Russia,2265,114.27888840004199,2.3619488331749685,155.50272383799958,52.69086698689554,0.0,1.0,0.0011980005624939744,0.006438483032991058,21.735907418613834,0.1028591662189168,32.51524812677008,0.029352766919124983,0.0011980005624939744,114.27888840004199,0.0
508,2,Russia,2275,57.139444200020996,2.342339509713029,163.2672466685499,55.761028600634965,0.0,1.0,0.0005786613351568273,0.006331779741253515,22.9304051405394,0.10342633734772075,33.5946942949175,0.028356099033223024,0.0005786613351568273,57.139444200020996,0.0
509,2,Russia,2285,28.569722100010498,2.3255265669687053,171.08340518334975,58.86809611135469,0.0,1.0,0.0002797734043616769,0.0062410027669275,24.15125212420892,0.10399663588948334,34.678647483973315,0.027419431294097445,0.0002797734043616769,28.569722100010498,0.0
510,2,Russia,2295,14.284861050005249,2.3111041198939994,178.99212539720543,62.026453870096645,0.0,1.0,0.00013538216600973325,0.006163654898795635,25.40140451223397,0.10457007908893252,35.768393873776425,0.026536489469536267,0.00013538216600973325,14.284861050005249,0.0
511,2,Russia,2305,7.1424305250026245,2.298709853949874,187.17861934121578,65.25159585032435,0.0,1.0,6.55620085423357e-5,0.0060975695355918414,26.632704274095786,0.10485798535025348,36.86522330930618,0.025701842429678025,6.55620085423357e-5,7.1424305250026245,0.0
512,2,Russia,2315,3.5712152625013123,2.289806428397242,195.57114805916498,68.42385283994497,6.9347504093536e-310,1.0,3.177204924007035e-5,0.006050316924714075,27.824587797695397,0.10485798535025348,37.97042212184592,0.024910774437575448,3.177204924007035e-5,3.5712152625013123,0.0
513,2,Non-Russia Eurasia,2005,0.0,0.83,3.835371562273279,1.3616902686167256,0.2566662933,0.0,0.0,0.0009053654655940154,0.8073350540000002,0.1559424685,2.702434809544533,0.3179179350981086,0.1430630707941489,1260.0,0.0
514,2,Non-Russia Eurasia,2015,34.66088021519903,0.98,5.1594315710104555,2.0850747285050097,0.20199060658221815,0.1396202189019251,0.00037033488287164823,0.0012652353512901653,1.099303276119107,0.1577308776740676,3.2124718513670816,0.21356174225536512,0.09177815873424316,1203.3,0.0
515,2,Non-Russia Eurasia,2025,58.778464062732496,1.1765953037815797,6.896308931424761,2.8370589041059944,0.2060570314779344,0.19138571209783775,0.0006875439822868689,0.0018278612669183503,1.4846311321796728,0.15922861095491875,3.9295541959380818,0.1716435407344651,0.0704618190157571,1149.435,0.0
516,2,Non-Russia Eurasia,2035,80.00146313434205,1.39875492102985,9.08493981056826,3.8281380497015007,0.2091591094682571,0.23347129357777732,0.0009391555474343507,0.002587846919306598,1.940050447631176,0.15778711197493508,4.723529987552988,0.14064857523914814,0.05516755762500584,1098.26325,0.0
517,2,Non-Russia Eurasia,2045,105.3958992189993,1.6291428812698499,11.694460625899799,4.9973913153990805,0.20759213104857951,0.27902671547180413,0.0012328249194831433,0.0035151733011046992,2.455189560216242,0.15493737937604435,5.5892389544805186,0.11727533605295232,0.04396359526770475,1049.6500875,0.0
518,2,Non-Russia Eurasia,2055,137.94896319696372,1.8553646323260522,14.745453405255962,6.316640756260337,0.19982116510418485,0.33160900699598755,0.0016187663598117674,0.004563632559211012,3.009717504227568,0.15041724030110631,6.520359619092758,0.09933108148097237,0.03559840009389421,1003.4675831249999,0.0
519,2,Non-Russia Eurasia,2065,175.2520956711687,2.0685382601011613,18.196066568560976,7.732243527698989,0.18776012853361118,0.38862215292344954,0.0020734653971071714,0.005676667363136873,3.599180422364929,0.14553831861661146,7.509790357005643,0.0853277036094529,0.02924284636485514,959.59420396875,0.0
520,2,Non-Russia Eurasia,2075,216.41319678615181,2.2630996549344373,22.02953874131079,9.232188143125827,0.17274445862446647,0.4489673372101742,0.0025849622978262677,0.006798430240316168,4.222970581744063,0.1408176492491767,8.550011503259228,0.0742350022553235,0.024336208755440458,917.9144937703124,0.0
521,2,Non-Russia Eurasia,2085,261.4485852038366,2.436066019662583,26.243297173470403,10.81464505593117,0.15549453639042785,0.5117908431694972,0.0031408193301351163,0.007880552714165516,4.875502929993773,0.13625009913918876,9.633408170139187,0.06532656027203655,0.02049198000231534,878.3187690817967,0.0
522,2,Non-Russia Eurasia,2095,313.1982862661066,2.5862990461823294,30.82396941467398,12.465365050589101,0.13751311127067875,0.5733489024025822,0.0036736235578635522,0.008885272272013524,5.549249188164106,0.1318307017225492,10.7525416159628,0.05808139166883804,0.01743899656528166,840.7028306277069,0.0
523,2,Non-Russia Eurasia,2105,359.5387615257985,2.712256292266817,35.56197786677527,14.166250105654576,0.11398008836856771,0.6533518674534379,0.004550259634234582,0.00977408499519019,6.308648734568887,0.12967510618430322,11.900364026708887,0.05211992449075875,0.014983876847571732,804.9676890963216,0.0
524,2,Non-Russia Eurasia,2115,420.1296740741018,2.8044446859657186,40.50657839259376,16.07652927749182,0.09104690038556962,0.7317551759412534,0.005416510612452014,0.010451457184902617,7.196903594129506,0.12967521372009516,13.070377037050475,0.04716155643086352,0.012986596587548398,771.0193046415055,0.0
525,2,Non-Russia Eurasia,2125,494.8320763245227,2.8647495962387173,45.8876615986643,18.311853629870065,0.06865278741907939,0.8043905341736136,0.006167171373602525,0.010906836342142796,8.162815839473922,0.12967532125597628,14.256738154717995,0.04299602526254998,0.011344322208721414,738.7683394094302,0.0
526,2,Non-Russia Eurasia,2135,580.0211055755525,2.889304315832176,51.518460349352566,20.744503060566892,0.023100265932316167,0.9362768842030714,0.008300145268005077,0.011095037673009412,9.185890020200091,0.12967542879194657,15.454321610094281,0.039463784895884,0.009980531049096459,708.1299224389587,0.0
527,2,Non-Russia Eurasia,2145,595.6082661838259,2.8769055773776766,57.48279393741324,23.290045895177435,0.003376377396195369,0.9909624507349044,0.008615753495104992,0.01099980547815965,10.251653623164447,0.12967553632800607,16.65874129367268,0.0364423506282134,0.00883757492379119,679.0234263170107,0.0
528,2,Non-Russia Eurasia,2155,651.3722550011602,2.8382897407114225,63.775822389608244,25.98637478906991,0.0,1.0,0.00787152271725987,0.010705835042912148,11.362143815434994,0.12967564386415473,17.86634366671426,0.03383666319697388,0.00787152271725987,651.3722550011602,0.0
529,2,Non-Russia Eurasia,2165,625.1036422511021,2.7857231042215522,70.32844561995044,28.83130209806164,0.0,1.0,0.00704853437209876,0.010312060492143648,12.514291073541989,0.12967575140039256,19.074178121000447,0.03157219844505191,0.00704853437209876,625.1036422511021,0.0
530,2,Non-Russia Eurasia,2175,600.148460138547,2.7278051595871,77.08790419661186,31.79358991012029,0.0,1.0,0.006342278639619469,0.00988674242755642,13.701564992738769,0.12967585893671957,20.27995146678716,0.029589978764312606,0.006342278639619469,600.148460138547,0.0
531,2,Non-Russia Eurasia,2185,576.4410371316195,2.6697392628958747,84.02261736349547,34.84938738392237,0.0,1.0,0.005732071822918465,0.009469328926947752,14.918815421478632,0.12967596647313576,21.48197223661178,0.027842918998334656,0.005732071822918465,576.4410371316195,0.0
532,2,Non-Russia Eurasia,2195,553.9189852750386,2.614520364152058,91.11073609014267,37.98441792193414,0.0,1.0,0.005201520882579575,0.009080732642537274,16.16252293259296,0.12967607400964112,22.679089446962394,0.026293120218638444,0.005201520882579575,553.9189852750386,0.0
533,2,Non-Russia Eurasia,2205,532.5230360112866,2.563724150411584,98.25736999993786,41.18880434040861,0.0,1.0,0.004737523593060185,0.00873044983227573,17.462713821093843,0.13002299251897123,23.87062945430927,0.024909844576728072,0.004737523593060185,532.5230360112866,0.0
534,2,Non-Russia Eurasia,2215,512.1968842107223,2.518030091440908,105.49226687588028,44.53844691469116,0.0,1.0,0.004329524325707048,0.00842123688643861,18.835464157431808,0.13071950792069922,25.056333633510025,0.023667984881751765,0.004329524325707048,512.1968842107223,0.0
535,2,Non-Russia Eurasia,2225,492.8870400001862,2.4775666265550846,112.91080359014238,48.074060455125334,0.0,1.0,0.003968954803893732,0.008152073742950185,20.25528071251228,0.13141975446024715,26.236298823763057,0.02254689725844334,0.003968954803893732,492.8870400001862,0.0
536,2,Non-Russia Eurasia,2235,474.54268800017684,2.4421374154955213,120.4621448367707,51.730410640164735,0.0,1.0,0.0036488100602382616,0.007919988133757274,21.713710736934406,0.1321237521248103,27.410921838800252,0.021529502881442196,0.0036488100602382616,474.54268800017684,0.0
537,2,Non-Russia Eurasia,2245,457.11555360016797,2.4113681001414546,128.1287848815625,55.48572514629281,0.0,1.0,0.00336332416538562,0.007721147337762679,23.2081383379066,0.1328315210086529,28.580848819559876,0.020601590973902656,0.00336332416538562,457.11555360016797,0.0
538,2,Non-Russia Eurasia,2255,228.55777680008399,2.3848000436072607,136.10938404814442,59.33318055065329,0.0,1.0,0.0016122525716913876,0.00755149008086361,24.73810407872929,0.13354308131368112,29.74692980716791,0.01975127367765955,0.0016122525716913876,228.55777680008399,0.0
539,2,Non-Russia Eurasia,2265,114.27888840004199,2.3619488331749685,144.16057330387088,63.36642962046061,0.0,1.0,0.0007741805535232757,0.007407075352254793,26.31591250533647,0.13425845335002018,30.910178615886494,0.018968556486802294,0.0007741805535232757,114.27888840004199,0.0
540,2,Non-Russia Eurasia,2275,57.139444200020996,2.342339509713029,152.25886299275842,67.47422682217642,0.0,1.0,0.0003723246451233137,0.007284260228114945,27.928472899709014,0.13497765753659377,32.07173787283183,0.018244997320868154,0.0003723246451233137,57.139444200020996,0.0
541,2,Non-Russia Eurasia,2285,28.569722100010498,2.3255265669687053,160.42697177347986,71.646378887418,0.0,1.0,0.000179310045982444,0.0071797766389817075,29.575584820016605,0.135700714401707,33.232848947332286,0.017573434105985185,0.000179310045982444,28.569722100010498,0.0
542,2,Non-Russia Eurasia,2295,14.284861050005249,2.3111041198939994,168.69029325542667,75.89432382244323,0.0,1.0,8.646302785882263e-5,0.00709075014144313,31.259899498116095,0.13642764458363227,34.39482640292086,0.016947765691050554,8.646302785882263e-5,14.284861050005249,0.0
543,2,Non-Russia Eurasia,2305,7.1424305250026245,2.298709853949874,177.2111456716673,80.23100835089656,0.0,1.0,4.1739278788497436e-5,0.0070146868754541345,32.922773487588145,0.13679256864807363,35.559036556241026,0.01636277457634072,4.1739278788497436e-5,7.1424305250026245,0.0
544,2,Non-Russia Eurasia,2315,3.5712152625013123,2.289806428397242,185.92004816846497,84.50906838308416,6.81904668e-315,1.0,2.0169691487904665e-5,0.00696029995190815,34.53812683611487,0.13679256864807363,36.726879708803786,0.015813982640345618,2.0169691487904665e-5,3.5712152625013123,0.0
545,2,China,2005,0.0,0.83,3.0242763763588467,9.255466360973813,1.600741128,0.0,0.0,0.0023884003494110866,5.333232742999999,1.3045,2.2712251380924604,0.30014462243392853,0.13506508009526783,1260.0,0.0
546,2,China,2015,34.66088021519903,0.98,5.502438006694486,13.75356665796124,2.1182919555286857,0.1396202189019251,0.0004129594193145295,0.0035167370232823876,10.338544720002309,1.387750221184482,3.743836689153189,0.23814211717166478,0.10234157485452294,1203.3,0.0
547,2,China,2025,58.778464062732496,1.1765953037815797,7.960184432960417,26.62050191734139,2.3960579796490005,0.19138571209783775,0.0007607617868727911,0.005318515883909399,15.601998890180923,1.4445546171355679,4.50610797534773,0.18992217242596937,0.07796542580801576,1149.435,0.0
548,2,China,2035,80.00146313434205,1.39875492102985,10.613448592999484,40.08730617358307,2.4867280107613805,0.23347129357777732,0.0010319475806313783,0.007795501847591834,20.99154558286927,1.4537111970786125,5.338357563962195,0.15454517341008953,0.06061831586470661,1098.26325,0.0
549,2,China,2045,105.3958992189993,1.6291428812698499,13.55458635822081,53.78788063475325,2.4459489166522315,0.27902671547180413,0.0013461585917844128,0.010858371816216881,26.492729248506052,1.4317795428930247,6.234592378156106,0.1280564650642144,0.0480051713427119,1049.6500875,0.0
550,2,China,2055,137.94896319696372,1.8553646323260522,16.84160118748461,67.65691607778254,2.305019366641199,0.33160900699598755,0.001757625060844805,0.014355415477525741,31.975456994553106,1.3854481804592529,7.188030316148716,0.10785175826860868,0.03865205114485088,1003.4675831249999,0.0
551,2,China,2065,175.2520956711687,2.0685382601011613,20.401481639165425,81.3436098881388,2.1203013744239083,0.38862215292344954,0.002239914164677622,0.018094686798453243,37.623851771755646,1.3401411957953853,8.191450890687554,0.09217743986510744,0.031590334654012536,959.59420396875,0.0
552,2,China,2075,216.41319678615181,2.2630996549344373,24.26560189830476,95.31517345191516,1.9122075577442816,0.4489673372101742,0.0027797264772609544,0.021883459160950417,43.47114816800864,1.2963158420494287,9.237509930978845,0.07982824410327943,0.026169822240940957,917.9144937703124,0.0
553,2,China,2085,261.4485852038366,2.436066019662583,28.435556722566297,109.66086643263392,1.6900464294626978,0.5117908431694972,0.003363587621977426,0.025552988890768277,49.481531535907415,1.2539236668647942,10.319005924982346,0.0699599647165734,0.02194541074816667,878.3187690817967,0.0
554,2,China,2095,313.1982862661066,2.5862990461823294,32.90104510968022,124.30328643801465,1.4699376191895144,0.5733489024025822,0.003919631035728324,0.028970349191160545,55.59535238029096,1.2129178023758953,11.42909242231342,0.06197086386169289,0.018606814523203386,840.7028306277069,0.0
555,2,China,2105,359.5387615257985,2.712256292266817,37.43626880077424,139.12040720138043,1.2009498174687265,0.6533518674534379,0.00483880795031595,0.032000383270492455,62.507194940961554,1.1938838632508533,12.561436302157217,0.05542503621074663,0.015934058327373095,804.9676890963216,0.0
556,2,China,2115,420.1296740741018,2.8044446859657186,42.11994622709004,155.81326041187955,0.9477887466499783,0.7317551759412534,0.0057427288395681154,0.03431338461735727,70.6632090038794,1.195812902455109,13.710325541216244,0.050001938445724495,0.013768735646839236,771.0193046415055,0.0
557,2,China,2125,494.8320763245227,2.8647495962387173,47.22128423213363,175.590420643661,0.7072637855910832,0.8043905341736136,0.006520960693049123,0.03587001561441951,79.53122634028168,1.1977450585389593,14.87073251640186,0.045462558717685765,0.011995106788988723,738.7683394094302,0.0
558,2,China,2135,580.0211055755525,2.889304315832176,52.55479700912367,197.1750492322621,0.23584482767272605,0.9362768842030714,0.008754985424135595,0.0365137141869309,88.91210330869832,1.199680336538558,16.03834008649082,0.041626363200716394,0.010527454765978295,708.1299224389587,0.0
559,2,China,2145,595.6082661838259,2.8769055773776766,58.23228878748345,219.799995755385,0.03420509070423699,0.9909624507349044,0.009068025869102696,0.03618796865273519,98.67660540874343,1.2016187414981967,17.209537999250827,0.03835534273529294,0.009301491514886386,679.0234263170107,0.0
560,2,China,2155,651.3722550011602,2.8382897407114225,64.25551601786061,243.9384891425592,0.0,1.0,0.008268429257902426,0.035182771648356745,108.86545760394597,1.2035602784703163,18.381396840296684,0.035542812492198574,0.008268429257902426,651.3722550011602,0.0
561,2,China,2165,625.1036422511021,2.7857231042215522,70.54850256157317,269.605059409413,0.0,1.0,0.007390832885998594,0.03383714253835396,119.45919725441713,1.2055049525155224,19.551626015138915,0.03310544153329892,0.007390832885998594,625.1036422511021,0.0
562,2,China,2175,600.148460138547,2.7278051595871,77.05058185988017,296.4876276313039,0.0,1.0,0.006639679981281389,0.032384855638339316,130.39767123341994,1.2074527687025969,20.71852132574214,0.030977508370672233,0.006639679981281389,600.148460138547,0.0
563,2,China,2185,576.4410371316195,2.6697392628958747,83.72426840976553,324.3365184707169,0.0,1.0,0.005992250978310327,0.030960777605769534,141.63284622505785,1.2094037321085116,21.880906706786707,0.029106711109184797,0.005992250978310327,576.4410371316195,0.0
564,2,China,2195,553.9189852750386,2.614520364152058,90.54375863126477,352.9981602437026,0.0,1.0,0.005430597379173354,0.029636170183294216,153.13293847283379,1.2113578478184417,23.03807371943924,0.027451076900957428,0.005430597379173354,553.9189852750386,0.0
565,2,China,2205,532.5230360112866,2.563724150411584,97.41479674747227,382.3673069284864,0.0,1.0,0.004940417416703407,0.02844317813500127,165.17530181257635,1.2164661289242618,24.189721519922138,0.02597665796841951,0.004940417416703407,532.5230360112866,0.0
566,2,China,2215,512.1968842107223,2.518030091440908,104.36495354285094,413.11857817743225,0.0,1.0,0.0045102222333240245,0.027390910862314412,177.9084345633703,1.2247684650996185,25.33589925678353,0.02465579671139066,0.0045102222333240245,512.1968842107223,0.0
567,2,China,2225,492.8870400001862,2.4775666265550846,111.48537378014065,445.6136196343792,0.0,1.0,0.004130711464928191,0.026475619308787463,191.1001851457192,1.2331274644111938,26.476952214906728,0.023465806895215924,0.004130711464928191,492.8870400001862,0.0
568,2,China,2235,474.54268800017684,2.4421374154955213,118.72724279225008,479.26491907372787,0.0,1.0,0.0037943013253630468,0.02568694706610192,204.67607424597597,1.2415435135827892,27.61347251322541,0.02238796209417639,0.0037943013253630468,474.54268800017684,0.0
569,2,China,2245,457.11555360016797,2.4113681001414546,126.07441458602916,513.8804594307743,0.0,1.0,0.0034947648375756417,0.025011660161468656,218.61554776484738,1.2500170019775816,28.74625476620868,0.021406713178197576,0.0034947648375756417,457.11555360016797,0.0
570,2,China,2255,228.55777680008399,2.3848000436072607,133.73086591919656,549.4050619003503,0.0,1.0,0.0016741104604869642,0.024435797087406272,232.91792227494676,1.2585483216161375,29.87625682179385,0.020509078076409507,0.0016741104604869642,228.55777680008399,0.0
571,2,China,2265,114.27888840004199,2.3619488331749685,141.4486823138751,586.7476078637832,0.0,1.0,0.0008033872066580461,0.02394584892078942,247.70670145856286,1.2671378671945484,31.004565474544496,0.01968416222923028,0.0008033872066580461,114.27888840004199,0.0
572,2,China,2275,57.139444200020996,2.342339509713029,149.20526377272262,624.8453637958834,0.0,1.0,0.000386156097897667,0.02352935556073257,262.85665317570925,1.275786036102693,32.13236690669889,0.01892277898833798,0.000386156097897667,57.139444200020996,0.0
573,2,China,2285,28.569722100010498,2.3255265669687053,157.02492573319117,663.6082327483841,0.0,1.0,0.00018587815308692725,0.023175158361698017,278.3684943590378,1.2844932284426203,33.260921517086,0.018217147048945396,0.00018587815308692725,28.569722100010498,0.0
574,2,China,2295,14.284861050005249,2.3111041198939994,164.9343884322733,703.1535794775159,0.0,1.0,8.958979008925396e-5,0.022873456658468454,294.2705298708155,1.2932598470470613,34.391542746090096,0.01756064769351179,8.958979008925396e-5,14.284861050005249,0.0
575,2,China,2305,7.1424305250026245,2.298709853949874,173.13153192574234,743.6126761928651,0.0,1.0,4.3231164752195434e-5,0.022615757534976116,309.85545975640366,1.2976655678349578,35.525579483398545,0.01694762880540623,4.3231164752195434e-5,7.1424305250026245,0.0
576,2,China,2315,3.5712152625013123,2.289806428397242,181.5223626243469,783.2289456342369,6.9346822448746e-310,1.0,2.088299462546314e-5,0.022431537978254236,324.80684083577415,1.2976655678349578,36.66440164556763,0.01637324570301657,2.088299462546314e-5,3.5712152625013123,0.0
577,2,India,2005,0.0,0.83,1.6456551532332422,4.116824238112591,0.4051515897,0.0,0.0,0.004757657944241477,2.4408315129999996,1.094583,1.4986320450632533,0.16598916702858874,0.07469512516286493,1260.0,0.0
578,2,India,2015,34.66088021519903,0.98,2.462936501046385,6.279677043348383,0.5661577866662214,0.1396202189019251,0.00027250916417027497,0.005877988386132935,4.187331491595771,1.2529435777035216,2.060649322130826,0.157148393447256,0.06753452208395827,1203.3,0.0
579,2,India,2025,58.778464062732496,1.1765953037815797,3.5393972906163187,10.758073463350675,0.6927782829141712,0.19138571209783775,0.0005147521373534328,0.0074670887229341155,6.666957952397797,1.3856545708417876,2.601650052749562,0.12850651264825177,0.052753529773515453,1149.435,0.0
580,2,India,2035,80.00146313434205,1.39875492102985,4.921962388822897,17.097557342352275,0.8131225056686244,0.23347129357777732,0.0007141595796626506,0.009427696187077719,9.91823702359782,1.4791825173993338,3.217651663093427,0.10695302567007635,0.04195092056062553,1098.26325,0.0
581,2,India,2045,105.3958992189993,1.6291428812698499,6.626181921788696,25.381064460124094,0.9104209975501899,0.27902671547180413,0.0009506993578307739,0.011645692373665419,13.96286730874802,1.5430528292632881,3.906205656844665,0.09043748622608407,0.033902755475174705,1049.6500875,0.0
582,2,India,2055,137.94896319696372,1.8553646323260522,8.715903430181687,35.64461486646083,0.9620192114824171,0.33160900699598755,0.0012641587621827026,0.014006638558739674,18.554555023512144,1.5547444927218086,4.66327520826712,0.07757157557058247,0.027800200520360956,1003.4675831249999,0.0
583,2,India,2065,175.2520956711687,2.0685382601011613,11.155038922181115,47.24123178040068,0.9716117677498493,0.38862215292344954,0.0016377300880096623,0.016397406128591578,23.580199455622147,1.5396147111605594,5.483560935497179,0.0673962284284741,0.0230975107747563,959.59420396875,0.0
584,2,India,2075,216.41319678615181,2.2630996549344373,13.896172935141733,59.87326177461746,0.9520674090435647,0.4489673372101742,0.0020626950550925805,0.018720022669031708,29.167608076383694,1.5246321629814914,6.360853397222648,0.05923652046902452,0.01941930739251407,917.9144937703124,0.0
585,2,India,2085,261.4485852038366,2.436066019662583,16.96319697781587,73.8601292924743,0.9079565388813614,0.5117908431694972,0.002529388385184921,0.020897502473746377,35.350599540036804,1.5097954154032558,7.288381433031885,0.05260927975410275,0.016502756369965507,878.3187690817967,0.0
586,2,India,2095,313.1982862661066,2.5862990461823294,20.35902160598379,89.28439982010252,0.8474458331401102,0.5733489024025822,0.0029830449102008424,0.022874840811797182,42.11501184748768,1.495103049587419,8.259133061112266,0.04716307946801995,0.014160762289244237,840.7028306277069,0.0
587,2,India,2105,359.5387615257985,2.712256292266817,24.073164228943334,106.11525126248236,0.7301499021830834,0.6533518674534379,0.003722499398447753,0.024594317406625987,49.399315390165484,1.4795416228087805,9.266133588044827,0.0426385312399054,0.012258085699517132,804.9676890963216,0.0
588,2,India,2115,420.1296740741018,2.8044446859657186,28.095468614148597,124.16813043724756,0.5952251496720151,0.7317551759412534,0.004460957060993645,0.025888445952040855,57.128569345434386,1.4631413439062757,10.302672814841461,0.038841551917955325,0.010695566553921017,771.0193046415055,0.0
589,2,India,2125,494.8320763245227,2.8647495962387173,32.40724317383167,143.30862816850302,0.45479132643658704,0.8043905341736136,0.005109912328241556,0.026751295629049432,65.26292956931749,1.4469228572182877,11.36247914435151,0.035625071243342035,0.009399526687066586,738.7683394094302,0.0
590,2,India,2135,580.0211055755525,2.889304315832176,36.9527660286865,163.46969088751135,0.15450746031356807,0.9362768842030714,0.006914650192832636,0.027106320147330817,73.75121762818688,1.4308841476321794,12.439842788017804,0.03287632433279276,0.008314538928520923,708.1299224389587,0.0
591,2,India,2145,595.6082661838259,2.8769055773776766,41.799108162035985,184.33219755749477,0.022749181004370896,0.9909624507349044,0.007212721539568348,0.026926785831111123,82.509281499484,1.4150232223722394,13.529693179494716,0.030507897826690764,0.007398420468574588,679.0234263170107,0.0
592,2,India,2155,651.3722550011602,2.8382897407114225,46.94659504478422,206.19605835203015,0.0,1.0,0.006618718278062929,0.026371117872081854,91.53857669205689,1.399338110752081,14.627637330419653,0.028451336445920915,0.006618718278062929,651.3722550011602,0.0
593,2,India,2165,625.1036422511021,2.7857231042215522,52.34769824065027,229.0216490808259,0.0,1.0,0.005950209849087596,0.025623197345757274,100.79708866121607,1.3838268639297913,15.729966481236314,0.02665252040037349,0.005950209849087596,625.1036422511021,0.0
594,2,India,2175,600.148460138547,2.7278051595871,57.96050624311385,252.5393879651848,0.0,1.0,0.005373104223854542,0.024810478510300778,110.21617238926245,1.3684875546657893,16.833638288157182,0.02506828364321652,0.005373104223854542,600.148460138547,0.0
595,2,India,2185,576.4410371316195,2.6697392628958747,63.7551426993914,276.51761246834064,0.0,1.0,0.004871732203937512,0.0240076187905579,119.73696286504929,1.3533182770833725,17.9362411992009,0.02366391233854921,0.004871732203937512,576.4410371316195,0.0
596,2,India,2195,553.9189852750386,2.614520364152058,69.70815432815075,300.79107474287486,0.0,1.0,0.004433582395084583,0.023255209557741487,129.3139256136288,1.3383171464319146,19.035946815222378,0.02241127499912802,0.004433582395084583,553.9189852750386,0.0
597,2,India,2205,532.5230360112866,2.563724150411584,75.61696937940948,325.2313503456148,0.0,1.0,0.004048584532869187,0.022572607119540775,139.6989448164943,1.3342245054294342,20.131455063084537,0.02128741092017935,0.004048584532869187,532.5230360112866,0.0
598,2,India,2215,512.1968842107223,2.518030091440908,81.56096599116454,351.7207224980877,0.0,1.0,0.0037085715246345,0.02196638139734971,151.29726592511446,1.3409406601043168,21.221936037618736,0.02027345458178252,0.0037085715246345,512.1968842107223,0.0
599,2,India,2225,492.8870400001862,2.4775666265550846,87.77158848239381,381.2779558892223,0.0,1.0,0.003406871970741178,0.021435728553912476,163.5032031524122,1.3476906222332172,22.30697146705254,0.019353808771420924,0.003406871970741178,492.8870400001862,0.0
600,2,India,2235,474.54268800017684,2.4421374154955213,94.13535013189112,412.37653086166455,0.0,1.0,0.003137998867091291,0.0209758618875701,176.1136313941754,1.3544745619944596,23.386497962362647,0.01851550355750575,0.003137998867091291,474.54268800017684,0.0
601,2,India,2245,457.11555360016797,2.4113681001414546,100.61209733275473,444.5016439552257,0.0,1.0,0.002897409854989723,0.02058008983202384,189.05923364444595,1.3612926504230038,24.46075354111868,0.017747695369533023,0.002897409854989723,457.11555360016797,0.0
602,2,India,2255,228.55777680008399,2.3848000436072607,107.3258203746177,477.4759244178342,0.0,1.0,0.0013910412062568208,0.02024105636601016,202.31712535315472,1.3681450594147566,25.5302283720345,0.017041272592207272,0.0013910412062568208,228.55777680008399,0.0
603,2,India,2265,114.27888840004199,2.3619488331749685,114.1072117683344,511.9011903550686,0.0,1.0,0.0006688801615001759,0.019951454685574316,215.96576915546862,1.3750319617309064,26.595620259292005,0.01638854278704906,0.0006688801615001759,114.27888840004199,0.0
604,2,India,2275,57.139444200020996,2.342339509713029,120.93696813729485,546.9853097586791,0.0,1.0,0.0003220824548511397,0.019704414184485108,229.9088351288844,1.3819535310022784,27.657795062183464,0.01578298295003121,0.0003220824548511397,57.139444200020996,0.0
605,2,India,2285,28.569722100010498,2.3255265669687053,127.8285821908511,582.6426775551074,0.0,1.0,0.00015528703903440322,0.019493688039050223,244.1422762043509,1.3889099417337123,28.717752010009114,0.01521903880528713,0.00015528703903440322,28.569722100010498,0.0
606,2,India,2295,14.284861050005249,2.3111041198939994,134.79841247598068,618.9446804133067,0.0,1.0,7.495451536916787e-5,0.019313721689107055,258.68358966282216,1.3959013693084616,29.776593708594334,0.014691962511850468,7.495451536916787e-5,14.284861050005249,0.0
607,2,India,2305,7.1424305250026245,2.298709853949874,141.96699071512796,655.9780189986775,0.0,1.0,3.621640991328586e-5,0.019159652443753283,273.07335623856693,1.3994102694606254,30.835500528457196,0.014197680663777006,3.621640991328586e-5,7.1424305250026245,0.0
608,2,India,2315,3.5712152625013123,2.289806428397242,149.28000986627117,692.5995570007917,6.93474608800485e-310,1.0,1.7515135368174854e-5,0.019049312792013478,287.1034841335047,1.3994102694606254,31.895709002477112,0.013732686333934364,1.7515135368174854e-5,3.5712152625013123,0.0
609,2,Middle East,2005,0.0,0.83,6.230091713133192,5.413201898172298,0.5896749604,0.0,0.0,0.0034637377242104986,3.4801033489999997,0.4127690013,3.895479485382381,0.16944179562065068,0.0762488080292928,1260.0,0.0
